XP_062752973.1	XP_024771708.1	92.1
XP_062752973.1	XP_013954979.1	83.6
XP_062752973.1	XP_013944336.1	78.1
XP_062752973.1	XP_024761559.1	76.9
XP_062752973.1	XP_024748275.1	77.0
XP_062752973.1	XP_006969224.1	76.7
XP_062752973.1	XP_002149324.1	61.7
XP_062752973.1	XP_003653508.1	62.5
XP_062752973.1	XP_018132641.1	61.5
XP_062752973.1	XP_003660789.1	61.6
XP_062752973.1	XP_069297266.1	61.6
XP_062752973.1	XP_062722272.1	60.9
XP_062752973.1	XP_062655661.1	60.2
XP_062752973.1	XP_056832435.1	67.3
XP_062752973.1	XP_066732321.1	60.2
XP_062752973.1	XP_057050272.1	67.0
XP_062752973.1	XP_056560526.1	66.1
XP_062752973.1	XP_066690058.1	58.8
XP_062752973.1	XP_057007986.1	66.3
XP_062752973.1	XP_073641836.1	68.0
XP_062752973.1	XP_070920387.1	60.0
XP_062752973.1	XP_040719157.1	60.4
XP_062752973.1	XP_056928972.1	66.6
XP_062752973.1	XP_041537168.1	60.0
XP_043132456.1	XP_043132456.1	100
XP_043132456.1	XP_022406041.1	96.5
XP_043132456.1	XP_040643328.1	95.2
XP_043132456.1	XP_040689330.1	80.6
XP_043132456.1	XP_056481998.1	76.3
XP_043132456.1	XP_056472900.1	75.6
XP_043132456.1	XP_057007986.1	75.4
XP_043132456.1	XP_056928972.1	74.3
XP_043132456.1	XP_056560526.1	75.2
XP_043132456.1	XP_056782924.1	74.8
XP_043132456.1	XP_056546637.1	73.8
XP_043132456.1	XP_058315026.1	75.2
XP_043132456.1	XP_058376484.1	75.0
XP_043132456.1	XP_022493462.1	75.0
XP_043132456.1	XP_056565810.1	74.5
XP_043132456.1	XP_002562376.1	74.5
XP_043132456.1	XP_056729964.1	74.8
XP_043132456.1	XP_016593736.1	74.8
XP_043132456.1	XP_056975181.1	74.1
XP_043132456.1	XP_057079327.1	74.3
XP_043132456.1	XP_057019681.1	73.2
XP_043132456.1	XP_056980738.1	73.9
XP_043132456.1	XP_057150191.1	73.8
XP_043132456.1	XP_056809189.1	74.4
XP_043132456.1	XP_056915904.1	73.9
XP_045944448.1	XP_045944448.1	100
XP_045944448.1	XP_024706865.1	91.3
XP_045944448.1	XP_001217286.1	72.5
XP_045944448.1	XP_073547630.1	70.4
XP_045944448.1	XP_031939870.1	70.2
XP_045944448.1	XP_001827330.1	69.4
XP_045944448.1	XP_022384332.1	69.4
XP_045944448.1	XP_031922182.1	69.4
XP_045944448.1	XP_015403008.1	69.7
XP_045944448.1	XP_031917620.1	68.7
XP_045944448.1	XP_031903298.1	66.9
XP_045944448.1	XP_001272393.1	67.9
XP_045944448.1	XP_024689105.1	67.2
XP_045944448.1	XP_024671592.1	66.6
XP_045944448.1	XP_040686302.1	63.7
XP_045944448.1	XP_056938750.1	62.8
XP_045944448.1	XP_026613706.1	65.3
XP_045944448.1	XP_057126554.1	61.9
XP_045944448.1	XP_056954968.1	62.6
XP_045944448.1	XP_056759936.1	61.9
XP_045944448.1	XP_057003611.1	62.2
XP_045944448.1	XP_056836226.1	62.9
XP_045944448.1	XP_043162435.1	64.4
XP_045944448.1	XP_056554786.1	60.7
XP_045944448.1	XP_043127453.1	64.7
XP_045938407.1	XP_045938407.1	100
XP_045938407.1	XP_052954027.1	92.5
XP_045938407.1	XP_024700745.1	87.6
XP_045938407.1	XP_073546486.1	80.8
XP_045938407.1	XP_031914386.1	78.0
XP_045938407.1	XP_031894615.1	78.9
XP_045938407.1	XP_031921766.1	78.0
XP_045938407.1	XP_001727881.3	77.8
XP_045938407.1	XP_022387841.1	77.8
XP_045938407.1	XP_020059320.1	78.4
XP_045938407.1	XP_015409042.1	76.7
XP_045938407.1	XP_040797970.1	78.2
XP_045938407.1	XP_031942623.1	76.4
XP_045938407.1	XP_025436234.1	78.0
XP_045938407.1	XP_025527918.1	78.0
XP_045938407.1	XP_025498704.1	77.8
XP_045938407.1	XP_025486698.1	78.0
XP_045938407.1	XP_001212905.1	78.5
XP_045938407.1	XP_025550540.1	77.3
XP_045938407.1	XP_025428630.1	76.9
XP_045938407.1	XP_040700189.1	77.8
XP_045938407.1	XP_041538079.1	76.7
XP_045938407.1	XP_067480198.1	76.9
XP_045938407.1	XP_041557041.1	76.9
XP_045938407.1	XP_025391005.1	76.2
XP_041557041.1	XP_041557041.1	100
XP_041557041.1	XP_040700189.1	94.4
XP_041557041.1	XP_040672091.1	92.5
XP_041557041.1	XP_073596290.1	89.2
XP_041557041.1	XP_070899061.1	86.3
XP_041557041.1	XP_026600870.1	86.8
XP_041557041.1	XP_073575708.1	86.0
XP_041557041.1	XP_073584078.1	85.9
XP_041557041.1	XP_073615162.1	83.4
XP_041557041.1	XP_073626274.1	84.3
XP_041557041.1	XP_070882762.1	84.5
XP_041557041.1	XP_040752260.1	82.1
XP_041557041.1	XP_073546486.1	80.7
XP_041557041.1	XP_031921766.1	80.5
XP_041557041.1	XP_031914386.1	79.6
XP_041557041.1	XP_001212905.1	79.9
XP_041557041.1	XP_001727881.3	79.9
XP_041557041.1	XP_022387841.1	80.3
XP_041557041.1	XP_015409042.1	79.2
XP_041557041.1	XP_031942623.1	79.0
XP_041557041.1	XP_033412109.1	78.4
XP_041557041.1	XP_031894615.1	77.9
XP_041557041.1	XP_024684265.1	78.9
XP_041557041.1	XP_750600.1	77.6
XP_041557041.1	XP_026610602.1	77.3
XP_041538079.1	XP_041538079.1	100
XP_041538079.1	XP_025391005.1	98.5
XP_041538079.1	XP_035358395.1	98.2
XP_041538079.1	XP_025560122.1	98.0
XP_041538079.1	XP_025478767.1	98.0
XP_041538079.1	XP_025513392.1	97.3
XP_041538079.1	XP_025543035.1	96.9
XP_041538079.1	XP_026632073.1	94.2
XP_041538079.1	XP_025451552.1	94.2
XP_041538079.1	XP_067480198.1	92.3
XP_041538079.1	XP_025579250.1	86.2
XP_041538079.1	XP_025464797.1	85.4
XP_041538079.1	XP_025428630.1	82.0
XP_041538079.1	XP_025403700.1	81.6
XP_041538079.1	XP_025527918.1	81.6
XP_041538079.1	XP_025498704.1	81.6
XP_041538079.1	XP_040797970.1	81.3
XP_041538079.1	XP_025436234.1	81.3
XP_041538079.1	XP_025486698.1	81.1
XP_041538079.1	XP_020059320.1	81.3
XP_041538079.1	XP_025550540.1	80.2
XP_041538079.1	WP_222674038.1	92.7
XP_041538079.1	XP_073546486.1	77.6
XP_041538079.1	XP_001212905.1	77.2
XP_041538079.1	XP_052954027.1	76.9
XP_033426814.1	XP_033426814.1	100
XP_033426814.1	XP_001212905.1	78.8
XP_033426814.1	XP_031914386.1	76.5
XP_033426814.1	XP_031921766.1	76.8
XP_033426814.1	XP_031894615.1	77.6
XP_033426814.1	XP_001727881.3	76.3
XP_033426814.1	XP_015409042.1	76.0
XP_033426814.1	XP_073546486.1	78.3
XP_033426814.1	XP_031942623.1	75.8
XP_033426814.1	XP_024700745.1	76.8
XP_033426814.1	XP_052954027.1	76.4
XP_033426814.1	XP_026610602.1	77.5
XP_033426814.1	XP_022387841.1	75.8
XP_033426814.1	XP_025550540.1	75.4
XP_033426814.1	XP_045938407.1	75.6
XP_033426814.1	XP_025428630.1	75.4
XP_033426814.1	XP_040797970.1	75.1
XP_033426814.1	XP_025527918.1	75.1
XP_033426814.1	XP_750600.1	75.4
XP_033426814.1	XP_033412109.1	75.4
XP_033426814.1	XP_025436234.1	74.9
XP_033426814.1	XP_043145665.1	75.1
XP_033426814.1	XP_025498704.1	74.6
XP_033426814.1	XP_041538079.1	73.6
XP_033426814.1	XP_024684265.1	74.9
XP_070875514.1	XP_070875514.1	100
XP_070875514.1	XP_028464510.1	78.8
XP_070875514.1	XP_028490260.1	75.2
XP_070875514.1	XP_053054654.1	66.3
XP_070875514.1	XP_062774507.1	66.6
XP_070875514.1	XP_053035488.1	65.8
XP_070875514.1	XP_047795317.1	62.6
XP_070875514.1	XP_070918202.1	62.9
XP_070875514.1	XP_049117919.1	62.5
XP_070875514.1	XP_051375000.1	62.8
XP_070875514.1	XP_062643010.1	61.3
XP_070875514.1	XP_047825301.1	61.5
XP_070875514.1	XP_049162928.1	61.2
XP_070875514.1	XP_051313433.1	61.2
XP_070875514.1	XP_064666759.1	60.9
XP_070875514.1	XP_047862038.1	60.7
XP_070875514.1	XP_062731826.1	63.8
XP_070875514.1	XP_062799979.1	63.8
XP_070875514.1	XP_062765320.1	63.8
XP_070875514.1	XP_062743088.1	63.8
XP_070875514.1	XP_047822144.1	60.8
XP_070875514.1	XP_049104305.1	59.7
XP_070875514.1	XP_070863747.1	60.5
XP_070875514.1	XP_047850058.1	60.4
XP_070875514.1	XP_003664606.1	59.9
XP_064666759.1	XP_064666759.1	100
XP_064666759.1	XP_070918202.1	84.4
XP_064666759.1	XP_062643010.1	80.5
XP_064666759.1	XP_070863747.1	76.4
XP_064666759.1	XP_062799979.1	74.4
XP_064666759.1	XP_062765320.1	74.4
XP_064666759.1	XP_062743088.1	74.4
XP_064666759.1	XP_062731826.1	74.2
XP_064666759.1	XP_069214330.1	72.8
XP_064666759.1	XP_001903720.1	73.5
XP_064666759.1	XP_069298564.1	69.4
XP_064666759.1	XP_003664606.1	69.6
XP_064666759.1	XP_001226402.1	66.3
XP_064666759.1	XP_047795317.1	64.3
XP_064666759.1	XP_028490260.1	63.6
XP_064666759.1	XP_047850058.1	63.2
XP_064666759.1	XP_051313433.1	63.1
XP_064666759.1	XP_049162928.1	63.3
XP_064666759.1	XP_053035488.1	62.7
XP_064666759.1	XP_047862038.1	63.5
XP_064666759.1	XP_066639075.1	64.2
XP_064666759.1	XP_049104305.1	63.4
XP_064666759.1	XP_047822144.1	63.5
XP_064666759.1	XP_053054654.1	61.3
XP_064666759.1	XP_062774507.1	61.7
XP_069301341.1	XP_069301341.1	100
XP_069301341.1	XP_003663441.1	96.8
XP_069301341.1	XP_003653757.1	75.6
XP_069301341.1	XP_062648320.1	74.3
XP_069301341.1	XP_062718615.1	73.2
XP_069301341.1	XP_066644283.1	78.0
XP_069301341.1	XP_064666239.1	72.5
XP_069301341.1	XP_001229968.1	77.0
XP_069301341.1	XP_066724132.1	66.0
XP_069301341.1	XP_073548256.1	65.9
XP_069301341.1	XP_026614649.1	66.8
XP_069301341.1	XP_013952935.1	67.8
XP_069301341.1	XP_043161005.1	65.9
XP_069301341.1	XP_033417327.1	67.0
XP_069301341.1	XP_001257357.1	65.5
XP_069301341.1	XP_001217291.1	65.7
XP_069301341.1	XP_043129345.1	65.7
XP_069301341.1	XP_024684773.1	66.7
XP_069301341.1	XP_043146138.1	63.8
XP_069301341.1	XP_747897.1	63.6
XP_069301341.1	XP_018034582.1	64.5
XP_069301341.1	XP_057010565.1	63.9
XP_069301341.1	XP_056555967.1	66.1
XP_069301341.1	XP_065971929.1	65.6
XP_069301341.1	XP_018661465.1	65.2
XP_067508645.1	XP_067508645.1	100
XP_067508645.1	XP_033685352.1	42.0
XP_067508645.1	XP_024740754.1	39.6
XP_067508645.1	XP_003837470.1	36.7
XP_067508645.1	XP_064698534.1	36.2
XP_067508645.1	XP_008025548.1	36.4
XP_067508645.1	XP_040789289.1	36.0
XP_067508645.1	XP_033677596.1	35.6
XP_067508645.1	XP_066634905.1	36.3
XP_067508645.1	XP_009544628.1	33.6
XP_067508645.1	XP_036632295.1	35.8
XP_067508645.1	XP_007391667.1	35.8
XP_067508645.1	XP_036632979.1	35.3
XP_067508645.1	XP_036633006.1	36.2
XP_067508645.1	XP_009531399.1	35.9
XP_067508645.1	XP_007711063.1	35.8
XP_067508645.1	XP_014556870.1	35.8
XP_067508645.1	XP_007400937.1	35.7
XP_067508645.1	XP_036633541.1	34.8
XP_067508645.1	XP_007694303.1	35.4
XP_067508645.1	XP_036633493.1	34.2
XP_067508645.1	XP_036633480.1	34.2
XP_067508645.1	XP_033565433.1	34.0
XP_067508645.1	XP_041537168.1	35.4
XP_067508645.1	XP_007773697.1	34.8
XP_066732544.1	XP_066732544.1	100
XP_066732544.1	XP_066718850.1	92.3
XP_066732544.1	XP_066677180.1	92.1
XP_066732544.1	XP_066692516.1	86.8
XP_066732544.1	XP_066673403.1	83.9
XP_066732544.1	XP_051376620.1	70.9
XP_066732544.1	XP_049100251.1	69.4
XP_066732544.1	XP_047861029.1	69.0
XP_066732544.1	XP_051319106.1	68.8
XP_066732544.1	XP_047787545.1	69.8
XP_066732544.1	XP_049154259.1	62.7
XP_066732544.1	XP_066669139.1	56.7
XP_066732544.1	XP_057096656.1	57.3
XP_066732544.1	XP_066716635.1	56.2
XP_066732544.1	XP_056729964.1	57.1
XP_066732544.1	XP_056809189.1	57.1
XP_066732544.1	XP_066695204.1	56.1
XP_066732544.1	XP_060286325.1	57.7
XP_066732544.1	XP_057150191.1	57.0
XP_066732544.1	XP_073596290.1	56.7
XP_066732544.1	XP_057108664.1	56.7
XP_066732544.1	XP_056565810.1	57.1
XP_066732544.1	XP_002562376.1	57.1
XP_066732544.1	XP_066725050.1	56.1
XP_066732544.1	XP_057079327.1	56.9
XP_066664452.1	XP_066664452.1	100
XP_066664452.1	XP_066681802.1	73.1
XP_066664452.1	XP_066725361.1	68.0
XP_066664452.1	XP_066696339.1	84.6
XP_066664452.1	XP_066718553.1	67.5
XP_066664452.1	XP_060288155.1	56.4
XP_066664452.1	XP_070917117.1	54.2
XP_066664452.1	XP_062744027.1	50.9
XP_066664452.1	XP_029748321.1	50.1
XP_066664452.1	XP_062732761.1	50.9
XP_066664452.1	XP_064666419.1	52.3
XP_066664452.1	XP_062800935.1	50.9
XP_066664452.1	XP_062766263.1	50.9
XP_066664452.1	XP_056554786.1	51.3
XP_066664452.1	XP_057126554.1	50.2
XP_066664452.1	XP_056541997.1	51.1
XP_066664452.1	XP_056759936.1	51.8
XP_066664452.1	XP_001906344.1	50.0
XP_066664452.1	XP_058365763.1	49.6
XP_066664452.1	XP_057003611.1	51.8
XP_066664452.1	XP_056938750.1	50.5
XP_066664452.1	XP_022491793.1	49.6
XP_066664452.1	XP_056954968.1	49.8
XP_066664452.1	XP_056940693.1	50.7
XP_066664452.1	XP_056474614.1	50.1
XP_066677180.1	XP_066677180.1	100
XP_066677180.1	XP_066732544.1	92.1
XP_066677180.1	XP_066718850.1	92.3
XP_066677180.1	XP_066692516.1	88.7
XP_066677180.1	XP_066673403.1	86.3
XP_066677180.1	XP_051376620.1	70.0
XP_066677180.1	XP_051319106.1	68.8
XP_066677180.1	XP_047861029.1	67.9
XP_066677180.1	XP_049100251.1	68.1
XP_066677180.1	XP_047787545.1	68.7
XP_066677180.1	XP_049154259.1	61.4
XP_066677180.1	XP_066716635.1	56.4
XP_066677180.1	XP_066669139.1	56.7
XP_066677180.1	XP_060286325.1	57.9
XP_066677180.1	XP_008031204.1	58.0
XP_066677180.1	XP_056729964.1	56.9
XP_066677180.1	XP_038784651.1	57.8
XP_066677180.1	XP_066695204.1	56.1
XP_066677180.1	XP_073596290.1	57.2
XP_066677180.1	XP_051583683.1	57.6
XP_066677180.1	XP_057096656.1	56.7
XP_066677180.1	XP_003833528.1	57.4
XP_066677180.1	XP_033560510.1	57.7
XP_066677180.1	XP_033677617.1	57.2
XP_066677180.1	XP_057150191.1	56.8
XP_066669139.1	XP_066669139.1	100
XP_066669139.1	XP_066695204.1	98.7
XP_066669139.1	XP_066716635.1	95.6
XP_066669139.1	XP_066689786.1	91.3
XP_066669139.1	XP_066725050.1	93.6
XP_066669139.1	XP_007913447.1	75.5
XP_066669139.1	XP_064668939.1	71.6
XP_066669139.1	XP_070917485.1	72.7
XP_066669139.1	XP_033677617.1	71.9
XP_066669139.1	XP_003653508.1	71.7
XP_066669139.1	XP_033381930.1	70.1
XP_066669139.1	XP_056065244.1	69.9
XP_066669139.1	XP_003660789.1	68.6
XP_066669139.1	XP_062722272.1	68.1
XP_066669139.1	XP_069297266.1	68.4
XP_066669139.1	XP_003650402.1	71.7
XP_066669139.1	XP_062655661.1	67.5
XP_066669139.1	XP_064673538.1	67.9
XP_066669139.1	XP_008031204.1	69.5
XP_066669139.1	XP_003833528.1	68.8
XP_066669139.1	XP_040719157.1	68.2
XP_066669139.1	XP_051583683.1	67.2
XP_066669139.1	XP_038784651.1	67.2
XP_066669139.1	XP_007702495.1	69.1
XP_066669139.1	XP_014556760.1	68.9
XP_066692516.1	XP_066692516.1	100
XP_066692516.1	XP_066677180.1	88.7
XP_066692516.1	XP_066718850.1	87.6
XP_066692516.1	XP_066732544.1	86.8
XP_066692516.1	XP_066673403.1	87.7
XP_066692516.1	XP_051376620.1	65.0
XP_066692516.1	XP_047861029.1	63.6
XP_066692516.1	XP_051319106.1	63.9
XP_066692516.1	XP_049100251.1	63.6
XP_066692516.1	XP_047787545.1	63.8
XP_066692516.1	XP_049154259.1	58.0
XP_066692516.1	XP_066716635.1	53.3
XP_066692516.1	XP_033677617.1	54.6
XP_066692516.1	XP_033560510.1	54.7
XP_066692516.1	XP_066669139.1	53.4
XP_066692516.1	XP_008031204.1	54.3
XP_066692516.1	XP_007706994.1	54.9
XP_066692516.1	XP_003833528.1	53.6
XP_066692516.1	XP_066725050.1	53.0
XP_066692516.1	XP_060286325.1	54.4
XP_066692516.1	XP_038784651.1	54.6
XP_066692516.1	XP_033389681.1	55.0
XP_066692516.1	XP_051583683.1	54.3
XP_066692516.1	XP_007702495.1	54.3
XP_066692516.1	XP_073596290.1	53.2
XP_007718121.1	XP_007718121.1	100
XP_007718121.1	XP_014551036.1	99.8
XP_007718121.1	XP_007701837.1	97.4
XP_007718121.1	XP_007691315.1	96.5
XP_007718121.1	XP_014073814.1	94.8
XP_007718121.1	XP_007717229.1	73.3
XP_007718121.1	XP_014550478.1	73.0
XP_007718121.1	XP_007688323.1	72.7
XP_007718121.1	XP_014074599.2	73.0
XP_007718121.1	XP_007699991.1	71.7
XP_007718121.1	XP_008024638.1	67.4
XP_007718121.1	XP_007714097.1	66.9
XP_007718121.1	XP_014556756.1	66.9
XP_007718121.1	XP_051304541.1	67.5
XP_007718121.1	XP_051586230.1	67.0
XP_007718121.1	XP_051288053.1	67.2
XP_007718121.1	XP_051320468.1	67.5
XP_007718121.1	XP_049231570.1	67.5
XP_007718121.1	XP_038789041.1	66.7
XP_007718121.1	XP_049251111.1	67.9
XP_007718121.1	XP_049218368.1	67.5
XP_007718121.1	XP_051347777.1	67.5
XP_007718121.1	XP_049247466.1	67.5
XP_007718121.1	XP_007702164.1	66.4
XP_007718121.1	XP_049194503.1	67.7
XP_007717229.1	XP_007717229.1	100
XP_007717229.1	XP_014550478.1	99.8
XP_007717229.1	XP_007688323.1	96.6
XP_007717229.1	XP_014074599.2	96.6
XP_007717229.1	XP_007699991.1	98.0
XP_007717229.1	XP_007701837.1	73.3
XP_007717229.1	XP_007718121.1	72.8
XP_007717229.1	XP_014551036.1	72.6
XP_007717229.1	XP_007691315.1	73.1
XP_007717229.1	XP_014073814.1	72.5
XP_007717229.1	XP_038789041.1	68.9
XP_007717229.1	XP_051586230.1	68.7
XP_007717229.1	XP_001803151.1	85.4
XP_007717229.1	XP_051320468.1	66.4
XP_007717229.1	XP_049231570.1	66.4
XP_007717229.1	XP_049247466.1	66.2
XP_007717229.1	XP_049218368.1	66.2
XP_007717229.1	XP_051347777.1	66.2
XP_007717229.1	XP_049251111.1	66.9
XP_007717229.1	XP_051288053.1	66.4
XP_007717229.1	XP_051304541.1	66.2
XP_007717229.1	XP_049194503.1	66.2
XP_007717229.1	XP_049207304.1	66.2
XP_007717229.1	XP_049183338.1	66.2
XP_007717229.1	XP_007714097.1	64.0
XP_007691315.1	XP_007691315.1	100
XP_007691315.1	XP_007718121.1	96.5
XP_007691315.1	XP_014551036.1	96.2
XP_007691315.1	XP_007701837.1	96.0
XP_007691315.1	XP_014073814.1	93.6
XP_007691315.1	XP_007717229.1	73.3
XP_007691315.1	XP_014550478.1	73.1
XP_007691315.1	XP_007688323.1	72.6
XP_007691315.1	XP_014074599.2	72.9
XP_007691315.1	XP_007699991.1	72.0
XP_007691315.1	XP_008024638.1	67.8
XP_007691315.1	XP_051586230.1	67.2
XP_007691315.1	XP_051304541.1	67.7
XP_007691315.1	XP_051288053.1	67.5
XP_007691315.1	XP_038789041.1	67.0
XP_007691315.1	XP_051320468.1	67.7
XP_007691315.1	XP_049231570.1	67.7
XP_007691315.1	XP_049251111.1	68.2
XP_007691315.1	XP_049218368.1	67.7
XP_007691315.1	XP_051347777.1	67.7
XP_007691315.1	XP_049247466.1	67.7
XP_007691315.1	XP_049194503.1	67.9
XP_007691315.1	XP_049207304.1	67.9
XP_007691315.1	XP_049183338.1	67.9
XP_007691315.1	XP_007714097.1	67.1
XP_007688323.1	XP_007688323.1	100
XP_007688323.1	XP_007717229.1	96.6
XP_007688323.1	XP_014550478.1	96.4
XP_007688323.1	XP_014074599.2	96.1
XP_007688323.1	XP_007699991.1	97.2
XP_007688323.1	XP_007701837.1	73.2
XP_007688323.1	XP_007718121.1	72.7
XP_007688323.1	XP_014551036.1	72.5
XP_007688323.1	XP_007691315.1	73.0
XP_007688323.1	XP_014073814.1	72.2
XP_007688323.1	XP_038789041.1	67.6
XP_007688323.1	XP_051586230.1	67.3
XP_007688323.1	XP_001803151.1	83.6
XP_007688323.1	XP_051320468.1	65.6
XP_007688323.1	XP_049231570.1	65.6
XP_007688323.1	XP_051288053.1	65.8
XP_007688323.1	XP_049247466.1	65.3
XP_007688323.1	XP_051304541.1	65.6
XP_007688323.1	XP_049218368.1	65.3
XP_007688323.1	XP_051347777.1	65.3
XP_007688323.1	XP_049251111.1	65.6
XP_007688323.1	XP_049194503.1	65.6
XP_007688323.1	XP_049207304.1	65.6
XP_007688323.1	XP_049183338.1	65.6
XP_007688323.1	XP_007714097.1	64.5
XP_013952935.1	XP_013952935.1	100
XP_013952935.1	XP_056026443.1	89.9
XP_013952935.1	XP_062750362.1	88.6
XP_013952935.1	XP_024769765.1	89.7
XP_013952935.1	XP_024761505.2	83.6
XP_013952935.1	XP_006965674.1	84.6
XP_013952935.1	XP_065971929.1	82.0
XP_013952935.1	XP_018661465.1	80.3
XP_013952935.1	XP_024749210.1	74.7
XP_013952935.1	XP_064666239.1	72.7
XP_013952935.1	XP_003653757.1	72.9
XP_013952935.1	XP_003663441.1	69.5
XP_013952935.1	XP_069301341.1	68.7
XP_013952935.1	XP_062718615.1	69.2
XP_013952935.1	XP_018034582.1	64.2
XP_013952935.1	XP_062648320.1	67.0
XP_013952935.1	XP_057010565.1	65.6
XP_013952935.1	XP_056977316.1	67.3
XP_013952935.1	XP_043161005.1	67.9
XP_013952935.1	XP_056555967.1	66.3
XP_013952935.1	XP_033417327.1	67.3
XP_013952935.1	XP_056766407.1	67.0
XP_013952935.1	XP_057049849.1	65.4
XP_013952935.1	XP_056832853.1	65.9
XP_013952935.1	XP_024684773.1	66.7
XP_051375947.1	XP_051375947.1	100
XP_051375947.1	XP_049103226.1	71.6
XP_051375947.1	XP_049161402.1	70.5
XP_051375947.1	XP_047867492.1	71.0
XP_051375947.1	XP_033433297.1	70.5
XP_051375947.1	XP_051317175.1	71.2
XP_051375947.1	XP_047792003.1	68.9
XP_051375947.1	XP_047817136.1	71.3
XP_051375947.1	XP_047859057.1	70.0
XP_051375947.1	XP_049116754.1	68.3
XP_051375947.1	XP_033433296.1	71.0
XP_051375947.1	XP_022491793.1	54.2
XP_051375947.1	XP_058365763.1	54.2
